# word	zipf
mechanized	2.92
mending	2.92
mercilessly	2.92
meteorologist	2.92
microprocessor	2.92
midweek	2.92
minefield	2.92
murmur	2.92
musings	2.92
nair	2.92
napoleonic	2.92
narrating	2.92
necrosis	2.92
ning	2.92
notches	2.92
nou	2.92
nth	2.92
onerous	2.92
onsite	2.92
orientations	2.92
overtones	2.92
pained	2.92
paradigms	2.92
pardons	2.92
patching	2.92
peeping	2.92
permeability	2.92
pharmacological	2.92
playmaker	2.92
plumb	2.92
plumes	2.92
plunger	2.92
pokes	2.92
porta	2.92
posey	2.92
presto	2.92
priestly	2.92
printable	2.92
procuring	2.92
prodigal	2.92
prodigious	2.92
propellant	2.92
pulley	2.92
qualms	2.92
raccoons	2.92
reappeared	2.92
recaptured	2.92
rechargeable	2.92
recluse	2.92
rectified	2.92
refinance	2.92
reformist	2.92
refresher	2.92
relaxes	2.92
remodel	2.92
replaceable	2.92
reschedule	2.92
restarting	2.92
retroactive	2.92
reverb	2.92
revisionist	2.92
ribbed	2.92
robs	2.92
rodman	2.92
sabotaged	2.92
sages	2.92
sarkar	2.92
saskatoon	2.92
schoolhouse	2.92
seashore	2.92
seclusion	2.92
selenium	2.92
setups	2.92
shuttles	2.92
signatory	2.92
siphon	2.92
slasher	2.92
slimming	2.92
slovenian	2.92
snagged	2.92
spangled	2.92
spiteful	2.92
splashes	2.92
sporadically	2.92
stifled	2.92
stinger	2.92
stipulation	2.92
stubbornly	2.92
subtropical	2.92
sulfide	2.92
summation	2.92
superimposed	2.92
surfacing	2.92
tableau	2.92
taming	2.92
taxa	2.92
techs	2.92
tiredness	2.92
toi	2.92
toppled	2.92
trajectories	2.92
transgressions	2.92
trotter	2.92
truest	2.92
ufos	2.92
underpants	2.92
underprivileged	2.92
underscores	2.92
unimpressed	2.92
unreasonably	2.92
unrelenting	2.92
unsupervised	2.92
vassal	2.92
vegetative	2.92
velcro	2.92
vying	2.92
walla	2.92
warranties	2.92
washers	2.92
weirdness	2.92
werent	2.92
wheelchairs	2.92
wiseman	2.92
withered	2.92
woefully	2.92
workmen	2.92
wrangler	2.92
yds	2.92
yonkers	2.92
abrasion	2.91
accrue	2.91
acumen	2.91
admirably	2.91
allele	2.91
alumnus	2.91
amore	2.91
andean	2.91
angers	2.91
anniversaries	2.91
aphrodite	2.91
applauding	2.91
applicability	2.91
approachable	2.91
asexual	2.91
auditioned	2.91
automata	2.91
babel	2.91
balding	2.91
ballon	2.91
banding	2.91
bannister	2.91
bellies	2.91
bernice	2.91
beryl	2.91
blackbird	2.91
bleachers	2.91
bluebird	2.91
blunders	2.91
boe	2.91
brats	2.91
breech	2.91
breezes	2.91
buttery	2.91
caliph	2.91
calle	2.91
cameos	2.91
carta	2.91
celiac	2.91
celibacy	2.91
chancery	2.91
characterizes	2.91
choppy	2.91
chromatic	2.91
chronologically	2.91
chump	2.91
clamping	2.91
clashing	2.91
clenched	2.91
clogging	2.91
clove	2.91
columbine	2.91
commemorated	2.91
comte	2.91
converged	2.91
cordelia	2.91
countenance	2.91
crackling	2.91
crawls	2.91
crouching	2.91
crowder	2.91
cryptography	2.91
cysts	2.91
dali	2.91
damping	2.91
dapper	2.91
deathly	2.91
deere	2.91
defection	2.91
delightfully	2.91
dermatitis	2.91
desiring	2.91
determinants	2.91
devaluation	2.91
dictatorial	2.91
digitized	2.91
disinterested	2.91
dispensaries	2.91
disrespecting	2.91
dissected	2.91
dist	2.91
diversions	2.91
downplay	2.91
drapes	2.91
dynamical	2.91
electra	2.91
elicited	2.91
eluded	2.91
encapsulated	2.91
enquire	2.91
ensue	2.91
environs	2.91
epics	2.91
errant	2.91
esophagus	2.91
ethylene	2.91
eunice	2.91
evaded	2.91
exterminate	2.91
eyewitnesses	2.91
faze	2.91
figaro	2.91
flatly	2.91
flicked	2.91
flocked	2.91
fluently	2.91
forsake	2.91
fusing	2.91
gecko	2.91
generalize	2.91
gervais	2.91
gila	2.91
giraffes	2.91
gondola	2.91
grained	2.91
grandmaster	2.91
grills	2.91
grudges	2.91
guacamole	2.91
hammersmith	2.91
handcrafted	2.91
harbinger	2.91
harnessed	2.91
harvests	2.91
heartily	2.91
helplessness	2.91
henchman	2.91
hiccup	2.91
hurl	2.91
hydroxide	2.91
iliad	2.91
ilk	2.91
imbued	2.91
impartiality	2.91
incessantly	2.91
inertial	2.91
intentioned	2.91
introvert	2.91
invades	2.91
invocation	2.91
involuntarily	2.91
iroquois	2.91
irreparable	2.91
issuers	2.91
jer	2.91
journeyman	2.91
kitchener	2.91
kwan	2.91
lactic	2.91
larval	2.91
laterally	2.91
lathe	2.91
lawlessness	2.91
leonid	2.91
leopards	2.91
liberally	2.91
lopsided	2.91
lowlands	2.91
lunacy	2.91
magi	2.91
malloy	2.91
mantel	2.91
marcello	2.91
mayday	2.91
melons	2.91
melton	2.91
mem	2.91
merges	2.91
meteors	2.91
methylation	2.91
micky	2.91
misinformed	2.91
mumble	2.91
mummies	2.91
musketeers	2.91
nad	2.91
newmarket	2.91
nonpartisan	2.91
noxious	2.91
nucleic	2.91
oaths	2.91
octagon	2.91
offsets	2.91
oligarchs	2.91
opulent	2.91
ordinate	2.91
organist	2.91
outed	2.91
outstretched	2.91
overbearing	2.91
patting	2.91
pectoral	2.91
percival	2.91
perplexing	2.91
personified	2.91
petr	2.91
plummeted	2.91
podesta	2.91
polaroid	2.91
preexisting	2.91
prepped	2.91
primrose	2.91
prohibitions	2.91
psyched	2.91
puddles	2.91
pulsating	2.91
pungent	2.91
putter	2.91
radioactivity	2.91
ranches	2.91
recessive	2.91
reclining	2.91
reeve	2.91
refinancing	2.91
relativistic	2.91
relaunch	2.91
reloaded	2.91
remand	2.91
replete	2.91
repugnant	2.91
ringed	2.91
roaches	2.91
roamed	2.91
roars	2.91
rote	2.91
rotors	2.91
rudeness	2.91
ruffled	2.91
saa	2.91
salinas	2.91
salomon	2.91
sandal	2.91
scat	2.91
scissor	2.91
seaport	2.91
sellout	2.91
seminole	2.91
serra	2.91
shakers	2.91
shang	2.91
sharpest	2.91
simulators	2.91
sixes	2.91
skilful	2.91
snot	2.91
sodas	2.91
spilt	2.91
spineless	2.91
spirals	2.91
stairwell	2.91
stalwart	2.91
standardised	2.91
steeper	2.91
stomped	2.91
stooges	2.91
subtraction	2.91
sufi	2.91
summing	2.91
sutra	2.91
swiped	2.91
sybil	2.91
synagogues	2.91
tartan	2.91
taut	2.91
teapot	2.91
telephoned	2.91
theorems	2.91
therefor	2.91
thoroughfare	2.91
threading	2.91
traversing	2.91
tripadvisor	2.91
triumphed	2.91
tuner	2.91
underrepresented	2.91
undervalued	2.91
undying	2.91
unequivocal	2.91
uneventful	2.91
unfathomable	2.91
ungodly	2.91
unprofitable	2.91
unreported	2.91
unsung	2.91
vaginas	2.91
valour	2.91
vanquished	2.91
velocities	2.91
vern	2.91
waterman	2.91
wetter	2.91
windscreen	2.91
woodhouse	2.91
wormhole	2.91
wray	2.91
yellows	2.91
youngstown	2.91
zanzibar	2.91
zooming	2.91
abram	2.90
accented	2.90
adonis	2.90
aggrieved	2.90
albatross	2.90
allusions	2.90
amal	2.90
androids	2.90
annabel	2.90
antivirus	2.90
aquifer	2.90
arouse	2.90
arranges	2.90
assemblyman	2.90
autocratic	2.90
autographed	2.90
avis	2.90
ayres	2.90
bakeries	2.90
baller	2.90
banff	2.90
basements	2.90
bene	2.90
bereaved	2.90
bes	2.90
bindings	2.90
blackouts	2.90
blossomed	2.90
blossoming	2.90
blowers	2.90
bogota	2.90
boldness	2.90
bolstered	2.90
bookseller	2.90
borrows	2.90
brahms	2.90
brant	2.90
breakage	2.90
calc	2.90
capitulation	2.90
cardiologist	2.90
carelessly	2.90
carotid	2.90
cath	2.90
chaplains	2.90
charade	2.90
chimps	2.90
chinook	2.90
coconuts	2.90
coed	2.90
coexistence	2.90
coiled	2.90
compatriots	2.90
concourse	2.90
confide	2.90
converging	2.90
corning	2.90
countryman	2.90
cpt	2.90
cpus	2.90
cramping	2.90
craved	2.90
craves	2.90
crs	2.90
crutch	2.90
cupboards	2.90
cursive	2.90
cutout	2.90
daisies	2.90
dandelion	2.90
ddt	2.90
deafness	2.90
decals	2.90
declassified	2.90
deflated	2.90
demonstrator	2.90
denoting	2.90
destruct	2.90
determinant	2.90
deterred	2.90
devonian	2.90
devouring	2.90
dias	2.90
disagreeing	2.90
disenfranchised	2.90
disengage	2.90
disoriented	2.90
displacing	2.90
dissect	2.90
dowd	2.90
drywall	2.90
dsc	2.90
eagerness	2.90
elliptic	2.90
emitter	2.90
emporium	2.90
empties	2.90
epicenter	2.90
epidural	2.90
epistle	2.90
equating	2.90
erstwhile	2.90
espoused	2.90
exertion	2.90
expend	2.90
facilitator	2.90
familia	2.90
fathered	2.90
ferocity	2.90
flagstaff	2.90
fluidity	2.90
follies	2.90
fortify	2.90
fouling	2.90
frazer	2.90
frills	2.90
gabriella	2.90
gagged	2.90
ganga	2.90
garret	2.90
gaunt	2.90
grapevine	2.90
grinds	2.90
groaning	2.90
grotto	2.90
groundhog	2.90
guerilla	2.90
habeas	2.90
hain	2.90
hairless	2.90
heave	2.90
hellfire	2.90
highlander	2.90
hilt	2.90
hinterland	2.90
homely	2.90
inbred	2.90
incase	2.90
inclusions	2.90
indescribable	2.90
indoctrination	2.90
inductive	2.90
inevitability	2.90
infatuated	2.90
infatuation	2.90
infighting	2.90
infra	2.90
infraction	2.90
inhabiting	2.90
inkling	2.90
innuendo	2.90
insecticide	2.90
instantaneously	2.90
interchangeably	2.90
interfaith	2.90
interrogate	2.90
introspective	2.90
javelin	2.90
knoll	2.90
landlady	2.90
larceny	2.90
lavatory	2.90
leanings	2.90
ligands	2.90
lingered	2.90
linings	2.90
loa	2.90
locales	2.90
luminosity	2.90
luo	2.90
magpie	2.90
maoist	2.90
masjid	2.90
materialized	2.90
matrimonial	2.90
maul	2.90
meandering	2.90
menstruation	2.90
messianic	2.90
metering	2.90
minimalism	2.90
misgivings	2.90
misogynist	2.90
modalities	2.90
motels	2.90
motivator	2.90
mts	2.90
mulch	2.90
musket	2.90
nance	2.90
navi	2.90
nestor	2.90
nether	2.90
nourish	2.90
numbing	2.90
nutritionist	2.90
oat	2.90
obscenity	2.90
obsess	2.90
onlookers	2.90
orator	2.90
oscillations	2.90
outweighed	2.90
overhauled	2.90
overpaid	2.90
oxen	2.90
palais	2.90
papyrus	2.90
patrolled	2.90
patties	2.90
perpetuity	2.90
phineas	2.90
pho	2.90
platelet	2.90
pliers	2.90
pluralism	2.90
polynesian	2.90
pooja	2.90
portability	2.90
posturing	2.90
pouches	2.90
predation	2.90
preheat	2.90
prev	2.90
pringle	2.90
pronouncing	2.90
propagating	2.90
prospered	2.90
protectorate	2.90
psychopathic	2.90
puffed	2.90
quarterfinal	2.90
randomness	2.90
recitation	2.90
reconsidered	2.90
rectal	2.90
recursive	2.90
reevaluate	2.90
renaming	2.90
reprimand	2.90
rerun	2.90
reverting	2.90
riddance	2.90
ruthlessly	2.90
sakes	2.90
satchel	2.90
saucy	2.90
scr	2.90
sculptural	2.90
septum	2.90
servo	2.90
shears	2.90
shemale	2.90
shiloh	2.90
shrank	2.90
shyness	2.90
slimmer	2.90
snub	2.90
sobering	2.90
soyuz	2.90
spandex	2.90
spanked	2.90
sparkles	2.90
spew	2.90
sportswear	2.90
squeak	2.90
staking	2.90
steakhouse	2.90
steers	2.90
stratigraphic	2.90
stratosphere	2.90
stucco	2.90
suave	2.90
subcontractors	2.90
succinct	2.90
superficially	2.90
sweetener	2.90
syncing	2.90
taxonomic	2.90
telltale	2.90
tem	2.90
tennyson	2.90
testimonials	2.90
thoughtless	2.90
thrower	2.90
thud	2.90
tibia	2.90
titular	2.90
toads	2.90
torrential	2.90
trad	2.90
trashing	2.90
treading	2.90
trotting	2.90
tunneling	2.90
unitarian	2.90
valence	2.90
ventilated	2.90
villager	2.90
virtuoso	2.90
wail	2.90
wedged	2.90
welder	2.90
wetting	2.90
whitening	2.90
whitewater	2.90
whiz	2.90
wilds	2.90
wingman	2.90
wolverines	2.90
woodbury	2.90
woodruff	2.90
worshiped	2.90
xenon	2.90
abnormality	2.89
acme	2.89
acta	2.89
addendum	2.89
adhesives	2.89
adsorption	2.89
affront	2.89
afoot	2.89
alludes	2.89
alms	2.89
altars	2.89
alternates	2.89
amenable	2.89
amity	2.89
amt	2.89
annotation	2.89
antibacterial	2.89
apprenticeships	2.89
argumentative	2.89
arne	2.89
artsy	2.89
assailants	2.89
asymptomatic	2.89
atmospheres	2.89
attila	2.89
authorizes	2.89
baccalaureate	2.89
bala	2.89
barra	2.89
bearable	2.89
beehive	2.89
beltway	2.89
bering	2.89
bianchi	2.89
biosphere	2.89
blackman	2.89
bodybuilder	2.89
botanist	2.89
bottomed	2.89
boutiques	2.89
caches	2.89
calmness	2.89
canny	2.89
cartons	2.89
cassettes	2.89
castile	2.89
caveman	2.89
centimeter	2.89
cet	2.89
chairwoman	2.89
characterisation	2.89
checkered	2.89
cheekbones	2.89
cilantro	2.89
circumcised	2.89
cit	2.89
civics	2.89
clamped	2.89
claps	2.89
clementine	2.89
clipboard	2.89
compensatory	2.89
concedes	2.89
conceptions	2.89
confessor	2.89
connoisseur	2.89
contemplative	2.89
convocation	2.89
corrupting	2.89
countermeasures	2.89
crosse	2.89
culpable	2.89
dag	2.89
damsel	2.89
daze	2.89
debugging	2.89
deg	2.89
deliciously	2.89
dewitt	2.89
dickey	2.89
diocesan	2.89
disputing	2.89
distorting	2.89
disused	2.89
divination	2.89
doggo	2.89
dol	2.89
downsizing	2.89
drunkenness	2.89
dumas	2.89
dykes	2.89
ebenezer	2.89
emigrate	2.89
emulsion	2.89
epistemology	2.89
erick	2.89
esters	2.89
euphrates	2.89
evacuating	2.89
exorcism	2.89
fabled	2.89
fabricate	2.89
fatherhood	2.89
fem	2.89
femoral	2.89
feuds	2.89
fijian	2.89
filibuster	2.89
fillings	2.89
fillmore	2.89
finalize	2.89
financiers	2.89
flicking	2.89
flourishes	2.89
fluctuation	2.89
fraudulently	2.89
fumbles	2.89
gander	2.89
gauze	2.89
geometrical	2.89
ghoul	2.89
giggled	2.89
gimmicks	2.89
goebbels	2.89
grandstand	2.89
grazed	2.89
grumbling	2.89
guelph	2.89
guitarists	2.89
hales	2.89
hallucination	2.89
hamza	2.89
hcl	2.89
heeled	2.89
helms	2.89
hibernian	2.89
hoi	2.89
hovered	2.89
hulls	2.89
huns	2.89
hydrophobic	2.89
immaterial	2.89
imprinted	2.89
industrialists	2.89
inefficiency	2.89
inflationary	2.89
inflexible	2.89
inflow	2.89
intercom	2.89
internationale	2.89
intersecting	2.89
intrigues	2.89
invalidated	2.89
inwards	2.89
jacking	2.89
jem	2.89
justifications	2.89
keyed	2.89
knighthood	2.89
kryptonite	2.89
laborer	2.89
lamenting	2.89
lefties	2.89
lengthened	2.89
lifesaving	2.89
lire	2.89
lst	2.89
lucinda	2.89
lula	2.89
machinations	2.89
maha	2.89
mangrove	2.89
marmalade	2.89
marseilles	2.89
marys	2.89
masts	2.89
mecha	2.89
milled	2.89
miocene	2.89
mirza	2.89
moderating	2.89
modifier	2.89
molesting	2.89
moored	2.89
naturalization	2.89
nene	2.89
numbness	2.89
oar	2.89
objecting	2.89
occidental	2.89
oozing	2.89
opiate	2.89
ordinated	2.89
osprey	2.89
outscored	2.89
overheated	2.89
paddles	2.89
panes	2.89
patten	2.89
pelt	2.89
pennant	2.89
perfectionist	2.89
phantoms	2.89
playwrights	2.89
pomona	2.89
ponce	2.89
poppies	2.89
praxis	2.89
preaches	2.89
primes	2.89
priming	2.89
princely	2.89
profited	2.89
psoriasis	2.89
putty	2.89
quench	2.89
radicalism	2.89
radon	2.89
ramping	2.89
rationalize	2.89
reactivity	2.89
reassignment	2.89
rebrand	2.89
relieves	2.89
repeater	2.89
reprisals	2.89
reruns	2.89
retardation	2.89
retards	2.89
retort	2.89
revitalization	2.89
rework	2.89
reworking	2.89
rudely	2.89
runes	2.89
saddles	2.89
sanctuaries	2.89
saracens	2.89
sawmill	2.89
scribes	2.89
selina	2.89
sewed	2.89
sheltering	2.89
shogun	2.89
showings	2.89
shrinkage	2.89
skeptic	2.89
slacks	2.89
sleeveless	2.89
smalls	2.89
smelting	2.89
snell	2.89
snowstorm	2.89
socialite	2.89
southerly	2.89
spectrometer	2.89
spouting	2.89
squandered	2.89
sterilized	2.89
strapping	2.89
stuns	2.89
subspace	2.89
subsurface	2.89
superstructure	2.89
surnames	2.89
sustains	2.89
sweeper	2.89
swish	2.89
sympathizers	2.89
synced	2.89
tabloids	2.89
tamper	2.89
tampon	2.89
telephony	2.89
telford	2.89
thad	2.89
thickened	2.89
toffee	2.89
tomahawk	2.89
torched	2.89
transactional	2.89
transcendence	2.89
transgression	2.89
trappings	2.89
triage	2.89
ulterior	2.89
unambiguous	2.89
undertakings	2.89
undetermined	2.89
undies	2.89
undulating	2.89
unfettered	2.89
unpacking	2.89
venison	2.89
veranda	2.89
verdicts	2.89
veterinarians	2.89
whiny	2.89
zaire	2.89
accumulates	2.88
adapts	2.88
afterthought	2.88
airbag	2.88
airman	2.88
airship	2.88
aligns	2.88
alligators	2.88
amigos	2.88
animators	2.88
annan	2.88
annihilate	2.88
appointee	2.88
archetypal	2.88
artful	2.88
ascendancy	2.88
asha	2.88
assessor	2.88
asymmetry	2.88
asynchronous	2.88
ati	2.88
attuned	2.88
baal	2.88
baffles	2.88
banal	2.88
basking	2.88
befitting	2.88
benched	2.88
blackface	2.88
bluish	2.88
boba	2.88
bombardier	2.88
boned	2.88
bookkeeper	2.88
booting	2.88
bountiful	2.88
boycotts	2.88
brimming	2.88
bub	2.88
bulldozer	2.88
cabernet	2.88
calico	2.88
camus	2.88
canoeing	2.88
canvassing	2.88
capillary	2.88
carols	2.88
casanova	2.88
categorical	2.88
ccd	2.88
chariots	2.88
charlemagne	2.88
checkup	2.88
chieftain	2.88
christening	2.88
chs	2.88
cinematographer	2.88
cirrhosis	2.88
cladding	2.88
cleats	2.88
clings	2.88
clingy	2.88
clough	2.88
codeine	2.88
colitis	2.88
combative	2.88
conceited	2.88
consecration	2.88
conspicuously	2.88
correa	2.88
counterattack	2.88
courted	2.88
cranked	2.88
crested	2.88
cro	2.88
cte	2.88
cto	2.88
curie	2.88
cuteness	2.88
daddies	2.88
darken	2.88
debian	2.88
defaulted	2.88
defuse	2.88
depositing	2.88
designating	2.88
devs	2.88
dilation	2.88
directorial	2.88
dishonor	2.88
disintegrate	2.88
disjointed	2.88
disparaging	2.88
dissenters	2.88
divest	2.88
dodo	2.88
draconian	2.88
drosophila	2.88
drummers	2.88
duper	2.88
eerily	2.88
electrochemical	2.88
embers	2.88
emotive	2.88
empirically	2.88
enforces	2.88
entanglement	2.88
epsilon	2.88
esc	2.88
expeditionary	2.88
falk	2.88
faqs	2.88
fec	2.88
federations	2.88
finns	2.88
firefight	2.88
firestone	2.88
firstborn	2.88
flees	2.88
flowery	2.88
foss	2.88
frock	2.88
gamecube	2.88
gens	2.88
glutamate	2.88
goblet	2.88
greased	2.88
gyro	2.88
handsomely	2.88
hapless	2.88
harnessing	2.88
hidalgo	2.88
hissing	2.88
hitched	2.88
humanistic	2.88
hurray	2.88
iconography	2.88
impervious	2.88
implausible	2.88
imposter	2.88
incurring	2.88
indeterminate	2.88
infidels	2.88
inflection	2.88
innocently	2.88
inroads	2.88
intractable	2.88
jabs	2.88
kenyans	2.88
kickboxing	2.88
kilt	2.88
kona	2.88
landscaped	2.88
lifesaver	2.88
litany	2.88
localised	2.88
locket	2.88
locomotion	2.88
lounging	2.88
lupe	2.88
madre	2.88
mailman	2.88
manoeuvres	2.88
manus	2.88
marksman	2.88
maroons	2.88
maru	2.88
maven	2.88
mbps	2.88
messrs	2.88
mikael	2.88
milliseconds	2.88
minimizes	2.88
mittens	2.88
mourned	2.88
mourners	2.88
munching	2.88
myron	2.88
nappy	2.88
neanderthals	2.88
nears	2.88
neuter	2.88
newlyweds	2.88
nis	2.88
norwegians	2.88
obj	2.88
och	2.88
odysseus	2.88
omitting	2.88
ophelia	2.88
opinionated	2.88
oppress	2.88
originator	2.88
outfitters	2.88
overthrew	2.88
oxidized	2.88
panhandle	2.88
paradoxical	2.88
paralysed	2.88
parched	2.88
passageway	2.88
pasty	2.88
pate	2.88
patently	2.88
pecking	2.88
pertain	2.88
pesto	2.88
phys	2.88
plowing	2.88
polity	2.88
pooped	2.88
porcupine	2.88
portia	2.88
pps	2.88
prides	2.88
primacy	2.88
prioritized	2.88
prioritizing	2.88
probed	2.88
psychosocial	2.88
radiological	2.88
rafts	2.88
reagent	2.88
reckons	2.88
rectory	2.88
referendums	2.88
refractive	2.88
refractory	2.88
regrettably	2.88
reiner	2.88
reintroduced	2.88
reprieve	2.88
resupply	2.88
resurfaced	2.88
retraction	2.88
riser	2.88
ruckus	2.88
safeway	2.88
salami	2.88
sandwiched	2.88
scopes	2.88
screech	2.88
sculpting	2.88
seared	2.88
sergeants	2.88
shakespearean	2.88
shaven	2.88
shopkeeper	2.88
shortness	2.88
shrill	2.88
signalled	2.88
skits	2.88
skyrocketed	2.88
slanted	2.88
slits	2.88
snowed	2.88
sonnets	2.88
soulless	2.88
splitter	2.88
spook	2.88
stagecoach	2.88
statesmen	2.88
stork	2.88
strode	2.88
strongman	2.88
subjecting	2.88
subordinated	2.88
subpoenas	2.88
subside	2.88
subways	2.88
supp	2.88
swoon	2.88
syringes	2.88
tactically	2.88
tallied	2.88
tartar	2.88
telepathy	2.88
terrance	2.88
thane	2.88
thesaurus	2.88
thorax	2.88
thrusters	2.88
tien	2.88
timings	2.88
tithe	2.88
tou	2.88
trina	2.88
trolled	2.88
tucking	2.88
tugging	2.88
unattainable	2.88
underpinning	2.88
unexplored	2.88
unsold	2.88
unsubstantiated	2.88
uptight	2.88
valentin	2.88
veda	2.88
virulent	2.88
vomited	2.88
waterfowl	2.88
widescreen	2.88
windmills	2.88
womanhood	2.88
worrisome	2.88
wort	2.88
wreaths	2.88
xix	2.88
yuma	2.88
zealanders	2.88
ack	2.87
acronyms	2.87
admissible	2.87
airlift	2.87
alluvial	2.87
amarillo	2.87
amis	2.87
amyloid	2.87
ansi	2.87
apical	2.87
appetites	2.87
armpits	2.87
ascendant	2.87
bartenders	2.87
barth	2.87
battering	2.87
bedfordshire	2.87
beecher	2.87
belgians	2.87
bimbo	2.87
blackmailed	2.87
blazed	2.87
blowjobs	2.87
boarders	2.87
bongo	2.87
bootstrap	2.87
boswell	2.87
bouquets	2.87
brahma	2.87
braver	2.87
brisket	2.87
buckeye	2.87
burnside	2.87
cairn	2.87
campo	2.87
cannonball	2.87
cappuccino	2.87
caricatures	2.87
ceasing	2.87
championing	2.87
chapels	2.87
chirping	2.87
circulatory	2.87
citrate	2.87
climactic	2.87
cloaked	2.87
clocking	2.87
clotting	2.87
cnet	2.87
commemorates	2.87
comstock	2.87
conjuring	2.87
consigned	2.87
constructors	2.87
cornelia	2.87
coups	2.87
cowgirl	2.87
cowl	2.87
crepe	2.87
crocs	2.87
culling	2.87
cycled	2.87
cypriot	2.87
dashes	2.87
daydreaming	2.87
decently	2.87
decentralization	2.87
decomposed	2.87
decorum	2.87
deft	2.87
dehydrogenase	2.87
deirdre	2.87
detest	2.87
deuteronomy	2.87
devising	2.87
diabetics	2.87
diodes	2.87
disband	2.87
discarding	2.87
discloses	2.87
dislocation	2.87
disrupts	2.87
distinguishable	2.87
duels	2.87
dwells	2.87
earls	2.87
earnestly	2.87
effecting	2.87
electrifying	2.87
elisha	2.87
emblematic	2.87
emmet	2.87
englishmen	2.87
enslavement	2.87
entrust	2.87
enviable	2.87
epidemiological	2.87
epithet	2.87
equipments	2.87
fiercest	2.87
firehouse	2.87
flailing	2.87
flaky	2.87
fleury	2.87
flotilla	2.87
followup	2.87
foolproof	2.87
forgetful	2.87
forgettable	2.87
forklift	2.87
freeways	2.87
gallantry	2.87
gamut	2.87
gash	2.87
gawker	2.87
gazelle	2.87
genotype	2.87
gentler	2.87
glistening	2.87
glycol	2.87
gopher	2.87
governess	2.87
gravitate	2.87
grinch	2.87
grinned	2.87
guesthouse	2.87
gunfight	2.87
hams	2.87
hamsters	2.87
hander	2.87
harvester	2.87
hattie	2.87
heaped	2.87
heartburn	2.87
heroics	2.87
hillbilly	2.87
homeopathy	2.87
hongkong	2.87
honouring	2.87
huntley	2.87
hustling	2.87
imbecile	2.87
impeded	2.87
impersonation	2.87
impresses	2.87
imprison	2.87
inasmuch	2.87
infiltrating	2.87
intensifying	2.87
intensively	2.87
intercultural	2.87
interrogating	2.87
interviewers	2.87
irvin	2.87
ischemic	2.87
jackal	2.87
jaeger	2.87
jee	2.87
jethro	2.87
joes	2.87
jokers	2.87
jordans	2.87
joystick	2.87
kamikaze	2.87
kelp	2.87
kingfisher	2.87
kiwis	2.87
knotted	2.87
lackey	2.87
lain	2.87
laminate	2.87
leeches	2.87
leek	2.87
leviticus	2.87
linguist	2.87
lor	2.87
luring	2.87
lute	2.87
macrophages	2.87
macros	2.87
madge	2.87
magpies	2.87
mala	2.87
marketplaces	2.87
marvels	2.87
masquerading	2.87
mauritania	2.87
mavis	2.87
meanest	2.87
meaningfully	2.87
meatball	2.87
merino	2.87
mermaids	2.87
metastasis	2.87
microchip	2.87
mingled	2.87
mitzvah	2.87
mosaics	2.87
muddled	2.87
mumbling	2.87
nautilus	2.87
necked	2.87
nicht	2.87
nox	2.87
nymph	2.87
oceanography	2.87
oedipus	2.87
offsetting	2.87
